surface_id,surface,label,count,status,reason,canonical,label_final,label_conflict,labels_seen,package_count,document_count,example_sentence_id,example_text,example_path
sf_1d694659f3874e5e,"xe làm nhiệm vụ vận chuyển thuốc men, máy móc, thiết bị, vật tư, hàng hóa",VEHICLE,1,review,low_frequency,"xe làm nhiệm vụ vận chuyển thuốc men, máy móc, thiết bị, vật tư, hàng hóa",VEHICLE,False,VEHICLE:1,1,1,130_2024_nd_cp.dieu_6.khoan_10.passage.s001,"Xe làm nhiệm vụ vận chuyển thuốc men, máy móc, thiết bị, vật tư, hàng hóa","130/2024/ND-CP > Chương II. QUY ĐỊNH CHUNG VỀ THU PHÍ SỬ DỤNG ĐƯỜNG BỘ CAO TỐC > Điều 6. Đối tượng miễn thu phí > Khoản 10. Xe làm nhiệm vụ vận chuyển thuốc men, máy móc, thiết bị, vật tư, hàng hóa đến những nơi bị thảm họa hoặc đến vùng có dịch bệnh theo quy định của pháp luật về tình trạng khẩn cấp khi có thảm họa lớn, dịch bệnh nguy hiểm."
sf_e0c078f51e2f8755,xe máy chuyên dùng tự hành,VEHICLE,1,review,low_frequency,xe máy chuyên dùng tự hành,VEHICLE,False,VEHICLE:1,1,1,12_2025_tt_bxd.dieu_3.khoan_4.passage.s001,xe máy chuyên dùng tự hành,"12/2025/TT-BXD > Chương I. QUY ĐỊNH CHUNG > Điều 3. Giải thích từ ngữ > Khoản 4. Xe bánh xích là loại xe máy chuyên dùng tự hành di chuyển bằng bánh xích, khi tham gia giao thông trên đường bộ, răng xích có thể gây hư hỏng mặt đường, lề đường."
sf_69521707812ec247,"xe mô tô các hạng hạng a1, a",VEHICLE,1,review,low_frequency,"xe mô tô các hạng hạng a1, a",VEHICLE,False,VEHICLE:1,1,1,14_2025_tt_bxd.phu_luc_i_chuong_trinh_khung_dao_tao_xe.p_17.passage.s001,"xe mô tô các hạng hạng A1, A","Phụ lục I > CHƯƠNG TRÌNH KHUNG ĐÀO TẠO LÁI XE > A. CHƯƠNG TRÌNH KHUNG ĐÀO TẠO LÁI XE MÔ TÔ HẠNG A1, A > II. Môn học kỹ thuật lái xe > 1. Mục đích, yêu cầu > 1.2. Yêu cầu > Đoạn 17"
sf_f8efee5f7973fef3,xe mô tô hai bánh có dung tích xi-lanh từ 125 cm3 trở lên,VEHICLE,1,review,low_frequency,xe mô tô hai bánh có dung tích xi-lanh từ 125 cm3 trở lên,VEHICLE,False,VEHICLE:1,1,1,12_2025_tt_bca.phu_luc_x_bieu_mau_giay_phep_lai_xe.p_31.passage.s002,xe mô tô hai bánh có dung tích xi-lanh từ 125 cm3 trở lên,Phụ lục X > BIỂU MẪU GIẤY PHÉP LÁI XE > 5. Mã số điều kiện hạn chế của giấy phép lái xe > Đoạn 31
sf_0aad499c3cf8e0ab,xe mô tô hạng b1,VEHICLE,1,review,low_frequency,xe mô tô hạng b1,VEHICLE,False,VEHICLE:1,1,1,14_2025_tt_bxd.phu_luc_i_chuong_trinh_khung_dao_tao_xe.p_61.passage.s001,xe mô tô hạng B1,"Phụ lục I > CHƯƠNG TRÌNH KHUNG ĐÀO TẠO LÁI XE > B. CHƯƠNG TRÌNH KHUNG ĐÀO TẠO LÁI XE MÔ TÔ HẠNG B1 > IV. Môn học thực hành lái xe > 1. Mục đích, yêu cầu > 1.1. Mục đích > Đoạn 61"
sf_2c75565f001e4986,xe phòng chống khủng bố,VEHICLE,1,review,low_frequency,xe phòng chống khủng bố,VEHICLE,False,VEHICLE:1,1,1,130_2024_nd_cp.dieu_6.khoan_4.diem_e.passage.s001,xe phòng chống khủng bố,"130/2024/ND-CP > Chương II. QUY ĐỊNH CHUNG VỀ THU PHÍ SỬ DỤNG ĐƯỜNG BỘ CAO TỐC > Điều 6. Đối tượng miễn thu phí > Khoản 4. Xe chuyên dùng của các đơn vị thuộc hệ thống tổ chức của lực lượng Công an nhân dân bao gồm: > Điểm e. Xe đặc chủng (xe thông tin vệ tinh, xe chống đạn, xe phòng chống khủng bố, chống bạo loạn và các xe đặc chủng khác của lực lượng Công an nhân dân);"
sf_50931cf4065572c1,xe phục vụ ban chỉ đạo,VEHICLE,1,review,low_frequency,xe phục vụ ban chỉ đạo,VEHICLE,False,VEHICLE:1,1,1,151_2024_nd_cp.dieu_18.khoan_8.passage.s001,xe phục vụ Ban chỉ đạo,"151/2024/ND-CP > Chương IV. QUẢN LÝ, LẮP ĐẶT, SỬ DỤNG THIẾT BỊ PHÁT TÍN HIỆU CỦA XE ƯU TIÊN; TRÌNH TỰ, THỦ TỤC CẤP, THU HỒI GIẤY PHÉP SỬ DỤNG THIẾT BỊ PHÁT TÍN HIỆU CỦA XE ƯU TIÊN > Điều 18. Xe được lắp đặt, sử dụng thiết bị phát tín hiệu của xe ưu tiên > Khoản 8. Xe đi làm nhiệm vụ trong tình trạng khẩn cấp theo quy định của pháp luật bao gồm: xe phục vụ Ban chỉ đạo, xe phục vụ các lực lượng chức năng được huy động tham gia thực hiện nhiệm vụ khi tình trạng khẩn cấp được ban bố."
sf_076315ce0583e4e0,xe phục vụ các lực lượng chức năng được huy động tham gia thực hiện nhiệm vụ,VEHICLE,1,review,low_frequency,xe phục vụ các lực lượng chức năng được huy động tham gia thực hiện nhiệm vụ,VEHICLE,False,VEHICLE:1,1,1,151_2024_nd_cp.dieu_18.khoan_8.passage.s001,xe phục vụ các lực lượng chức năng được huy động tham gia thực hiện nhiệm vụ,"151/2024/ND-CP > Chương IV. QUẢN LÝ, LẮP ĐẶT, SỬ DỤNG THIẾT BỊ PHÁT TÍN HIỆU CỦA XE ƯU TIÊN; TRÌNH TỰ, THỦ TỤC CẤP, THU HỒI GIẤY PHÉP SỬ DỤNG THIẾT BỊ PHÁT TÍN HIỆU CỦA XE ƯU TIÊN > Điều 18. Xe được lắp đặt, sử dụng thiết bị phát tín hiệu của xe ưu tiên > Khoản 8. Xe đi làm nhiệm vụ trong tình trạng khẩn cấp theo quy định của pháp luật bao gồm: xe phục vụ Ban chỉ đạo, xe phục vụ các lực lượng chức năng được huy động tham gia thực hiện nhiệm vụ khi tình trạng khẩn cấp được ban bố."
sf_b356c0445532caf0,xe quốc phòng,VEHICLE,1,review,low_frequency,xe quốc phòng,VEHICLE,False,VEHICLE:1,1,1,130_2024_nd_cp.dieu_8.khoan_2.diem_a.passage.s002,xe quốc phòng,"130/2024/ND-CP > Chương II. QUY ĐỊNH CHUNG VỀ THU PHÍ SỬ DỤNG ĐƯỜNG BỘ CAO TỐC > Điều 8. Chứng từ thu phí sử dụng đường bộ cao tốc, vé đường bộ toàn quốc đối với xe ô tô của lực lượng quốc phòng, Công an > Khoản 2. Vé đường bộ toàn quốc áp dụng riêng đối với xe ô tô của lực lượng quốc phòng, công an đã nộp phí sử dụng đường bộ thu qua đầu phương tiện đối với xe ô tô, gồm: > Điểm a. Vé đường bộ toàn quốc áp dụng đối với các phương tiện thuộc Bộ Quốc phòng mang biển số nền màu đỏ, chữ và số màu trắng, không áp dụng đối với các phương tiện mang biển số khác (kể cả phương tiện của Bộ Quốc phòng không mang biển số nền màu đỏ). Vé đường bộ toàn quốc áp dụng đối với xe quốc phòng bao gồm các thông tin sau: Cơ quan phát hành là Cục Đường bộ Việt Nam; loại phương tiện sử dụng (gồm 02 loại: Vé sử dụng cho xe ô tô con quân sự và vé sử dụng cho xe ô tô tải quân sự); kích cỡ vé có chiều dài nhân (x) chiều rộng là 12 cm x 8 cm; có màu sắc nền vé màu đỏ, chữ và số màu trắng; biển số xe;"
sf_42cf6a2eca419d58,xe sát hạch lái xe trong hình,VEHICLE,1,review,low_frequency,xe sát hạch lái xe trong hình,VEHICLE,False,VEHICLE:1,1,1,12_2025_tt_bca.phu_luc_vii_nhiem_vu_quyen_han_cua_hoi_dong_sat_hach.appendix_bullet_unknown_99.passage.s001,xe sát hạch lái xe trong hình,"Phụ lục VII > NHIỆM VỤ, QUYỀN HẠN CỦA HỘI ĐỒNG SÁT HẠCH > II. BIỂU MẪU BIÊN BẢN > 1. Kiểm tra các điều kiện cần thiết để thực hiện sát hạch: > - Đồng chí…….: kiểm tra thiết bị và xe sát hạch lái xe trong hình; kiểm tra thiết bị và ô tô sát hạch lái xe trên đường;"
sf_e588286a05482142,xe tang,VEHICLE,1,review,low_frequency,xe tang,VEHICLE,False,VEHICLE:1,1,1,130_2024_nd_cp.dieu_6.khoan_5.diem_a.passage.s001,Xe tang,"130/2024/ND-CP > Chương II. QUY ĐỊNH CHUNG VỀ THU PHÍ SỬ DỤNG ĐƯỜNG BỘ CAO TỐC > Điều 6. Đối tượng miễn thu phí > Khoản 5. Xe chuyên dùng phục vụ tang lễ, gồm: > Điểm a. Xe có kết cấu chuyên dùng phục vụ tang lễ (bao gồm: Xe tang, xe tải lạnh dùng để lưu xác và chở xác);"
sf_9ead39aa83dc934a,xe thông minh,VEHICLE,1,review,low_frequency,xe thông minh,VEHICLE,True,VEHICLE_CONDITION_OR_EQUIPMENT:7; VEHICLE:1,1,1,13_2025_tt_bca.mau_dkx02_79_chung_nhan_dang_ky_xe_o_to.table_2.row_8.passage.s001,xe thông minh,Mẫu số DKX02_79 > CHỨNG NHẬN ĐĂNG KÝ XE Ô TÔ > Bảng 2 > Dòng 8
sf_9790787291017111,xe thông tin làm nhiệm vụ hỏa tốc,VEHICLE,1,review,low_frequency,xe thông tin làm nhiệm vụ hỏa tốc,VEHICLE,False,VEHICLE:1,1,1,151_2024_nd_cp.dieu_18.khoan_3.passage.s005,xe thông tin làm nhiệm vụ hỏa tốc,"151/2024/ND-CP > Chương IV. QUẢN LÝ, LẮP ĐẶT, SỬ DỤNG THIẾT BỊ PHÁT TÍN HIỆU CỦA XE ƯU TIÊN; TRÌNH TỰ, THỦ TỤC CẤP, THU HỒI GIẤY PHÉP SỬ DỤNG THIẾT BỊ PHÁT TÍN HIỆU CỦA XE ƯU TIÊN > Điều 18. Xe được lắp đặt, sử dụng thiết bị phát tín hiệu của xe ưu tiên > Khoản 3. Xe của lực lượng công an đi làm nhiệm vụ khẩn cấp bao gồm: xe Cảnh sát giao thông đi làm nhiệm vụ tuần tra, kiểm tra, kiểm soát, chỉ huy, điều khiển, điều tra, giải quyết tai nạn giao thông; xe đi làm nhiệm vụ cảnh vệ; xe đi làm nhiệm vụ cứu nạn, cứu hộ; xe thực hiện nhiệm vụ bắt, khám xét hoặc thực hiện hoạt động điều tra khác, áp giải bị can, bị cáo, phạm nhân; xe thông tin làm nhiệm vụ hỏa tốc; xe đi làm nhiệm vụ chống biểu tình, bạo loạn, giải tán đám đông gây rối trật tự công cộng; xe đi làm nhiệm vụ phòng, chống khủng bố, giải cứu con tin."
